stamp,pwm,velocity,steering_angle,joy_axes,joy_buttons
1734795217.692076,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.6942732,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.7500548,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.7923915,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.7933013,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.820418,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.8896267,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.8919158,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.894011,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.9599802,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.9917321,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795217.9930453,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.0299263,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.0926154,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.0929074,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.0998957,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.1696827,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.1926918,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.193763,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.2408288,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.2933974,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.293818,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.3095691,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.3795407,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.3921883,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.3947358,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.449903,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.4925203,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.4952445,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.5195365,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.5896082,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.5918846,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.5945547,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.660085,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.6918592,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.6934905,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.7296352,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.7922895,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.793913,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.7995338,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.8698523,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.8918753,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.8930335,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.9400384,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.9922855,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795218.9940736,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.00933,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.079549,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.0919802,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.093717,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.1499374,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.1918352,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.1935759,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.2194345,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.2901378,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.2921443,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.2936215,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.3600125,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.3924718,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.394733,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.4296203,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.4921114,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.494221,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.4997454,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.56946,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.591945,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.59429,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.6396506,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.6939957,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.6948164,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.7095733,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.7796602,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.7925227,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.794902,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.849531,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.8923347,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.8931549,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.9201977,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.9897006,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.9934387,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795219.9949825,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.0600083,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.091867,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.0928164,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.1298418,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.1919694,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.193067,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.1994605,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.2697418,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.2929385,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.2934773,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.3393822,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.3918238,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.393404,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.4098258,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.4796228,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.4923425,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.4935298,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.5496929,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.5931637,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.5944986,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.6195922,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.6897917,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.692048,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.6943097,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.7615635,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.7932632,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.7938511,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.829504,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.8923852,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.8943198,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.8993976,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.9693089,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.992177,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795220.9939268,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.0400066,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.0921388,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.093377,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.10974,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.179496,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.1945853,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.1951742,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.2495704,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.2929125,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.2931972,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.319471,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.3897066,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.393337,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795221.393646,660000,0.0,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
