stamp,pwm,velocity,steering_angle,distance,has_target,target_center_offset,control
1734795560.9764004,716063,0.729615330696106,564504,0.42301493883132935,True,4,716063.75
1734795560.9778118,716063,0.729615330696106,594465,0.42301493883132935,True,4,716063.75
1734795560.978425,716063,0.729615330696106,594465,0.42301493883132935,True,9,716063.75
1734795560.9888077,716446,0.729615330696106,594465,0.42301493883132935,True,9,716063.75
1734795560.9911432,716446,0.729615330696106,594465,0.42301493883132935,True,9,716446.875
1734795561.0095232,716446,0.729615330696106,594465,0.42301493883132935,True,8,716446.875
1734795561.012097,716446,0.729615330696106,594465,0.42301493883132935,True,8,716446.875
1734795561.014272,716446,0.729615330696106,579512,0.42301493883132935,True,8,716446.875
1734795561.0226626,716446,0.729615330696106,579512,0.4751685857772827,True,8,716446.875
1734795561.039509,716446,0.0,579512,0.4751685857772827,True,8,716446.875
1734795561.0437553,716446,0.0,579512,0.4751685857772827,True,8,716446.875
1734795561.0442057,716446,0.0,579512,0.4751685857772827,True,8,716446.875
1734795561.046077,716446,0.0,581768,0.4751685857772827,True,8,716446.875
1734795561.0479004,585000,0.0,581768,0.4751685857772827,True,8,716446.875
1734795561.049713,585000,0.0,581768,0.4751685857772827,True,8,585000.0
1734795561.0760624,585000,0.0,581768,0.4751685857772827,True,4,585000.0
1734795561.0773404,585000,0.0,581768,0.4751685857772827,True,4,585000.0
1734795561.0796897,585000,0.0,566789,0.4751685857772827,True,4,585000.0
1734795561.0908473,585000,0.0,566789,0.6161326766014099,True,4,585000.0
1734795561.0932386,715000,0.0,566789,0.6161326766014099,True,4,585000.0
1734795561.095019,715000,0.0,566789,0.6161326766014099,True,4,715000.0
1734795561.1099453,715000,0.9876742362976074,566789,0.6161326766014099,True,4,715000.0
1734795561.1105652,715000,0.9876742362976074,566789,0.6161326766014099,True,4,715000.0
1734795561.1124878,715000,0.9876742362976074,566789,0.6161326766014099,True,9,715000.0
1734795561.1132631,715000,0.9876742362976074,594504,0.6161326766014099,True,9,715000.0
1734795561.1404827,716817,0.9876742362976074,594504,0.6161326766014099,True,9,715000.0
1734795561.1418645,716817,0.9876742362976074,594504,0.6161326766014099,True,8,715000.0
1734795561.1434526,716817,0.9876742362976074,594504,0.6161326766014099,True,8,716817.4375
1734795561.1446028,716817,0.9876742362976074,594504,0.6161326766014099,True,8,716817.4375
1734795561.1454427,716817,0.9876742362976074,579545,0.6161326766014099,True,8,716817.4375
1734795561.1607108,716817,0.9876742362976074,579545,0.390774130821228,True,8,716817.4375
1734795561.1751604,716817,0.9876742362976074,579545,0.390774130821228,True,8,716817.4375
1734795561.1763706,716817,0.9876742362976074,579545,0.390774130821228,True,9,716817.4375
1734795561.1784854,716817,0.9876742362976074,585544,0.390774130821228,True,9,716817.4375
1734795561.1802406,716817,0.0,585544,0.390774130821228,True,9,716817.4375
1734795561.1875768,717163,0.0,585544,0.390774130821228,True,9,716817.4375
1734795561.1889646,717163,0.0,585544,0.390774130821228,True,9,717163.5625
1734795561.2082098,717163,0.0,585544,0.390774130821228,True,8,717163.5625
1734795561.2108288,717163,0.0,585544,0.390774130821228,True,8,717163.5625
1734795561.2116358,717163,0.0,579557,0.390774130821228,True,8,717163.5625
1734795561.2423015,717163,0.0,579557,0.390774130821228,True,9,717163.5625
1734795561.244009,717163,0.0,579557,0.390774130821228,True,9,717163.5625
1734795561.2463708,717163,0.0,585559,0.390774130821228,True,9,717163.5625
1734795561.248685,585000,0.0,585559,0.390774130821228,True,9,717163.5625
1734795561.2497418,585000,1.3452229499816895,585559,0.390774130821228,True,9,717163.5625
1734795561.2512364,585000,1.3452229499816895,585559,0.390774130821228,True,9,585000.0
1734795561.275586,585000,1.3452229499816895,585559,0.390774130821228,True,8,585000.0
1734795561.2759018,585000,1.3452229499816895,585559,0.390774130821228,True,8,585000.0
1734795561.2789342,585000,1.3452229499816895,579580,0.390774130821228,True,8,585000.0
1734795561.2963636,715000,1.3452229499816895,579580,0.390774130821228,True,8,585000.0
1734795561.2983751,715000,1.3452229499816895,579580,0.390774130821228,True,8,715000.0
1734795561.3103242,715000,1.3452229499816895,579580,0.390774130821228,True,8,715000.0
1734795561.3106263,715000,1.3452229499816895,579580,0.390774130821228,True,4,715000.0
1734795561.312833,715000,1.3452229499816895,566885,0.390774130821228,True,4,715000.0
1734795561.3219306,715000,0.0,566885,0.390774130821228,True,4,715000.0
1734795561.333702,715000,0.0,566885,0.6369246244430542,True,4,715000.0
1734795561.3409975,715042,0.0,566885,0.6369246244430542,True,4,715000.0
1734795561.34207,715042,0.0,566885,0.6369246244430542,True,4,715042.125
1734795561.344103,715042,0.0,566885,0.6369246244430542,True,9,715042.125
1734795561.3455675,715042,0.0,566885,0.6369246244430542,True,9,715042.125
1734795561.3476164,715042,0.0,594046,0.6369246244430542,True,9,715042.125
1734795561.3771193,715042,0.0,594046,0.6369246244430542,True,9,715042.125
1734795561.378078,715042,0.0,594046,0.6369246244430542,True,9,715042.125
1734795561.379181,715042,0.0,583345,0.6369246244430542,True,9,715042.125
1734795561.3896253,715042,1.5842171907424927,583345,0.6369246244430542,True,9,715042.125
1734795561.3942292,718012,1.5842171907424927,583345,0.6369246244430542,True,9,715042.125
1734795561.3960874,718012,1.5842171907424927,583345,0.6369246244430542,True,9,718012.25
1734795561.410233,718012,1.5842171907424927,583345,0.6369246244430542,True,9,718012.25
1734795561.410921,718012,1.5842171907424927,583345,0.6369246244430542,True,4,718012.25
1734795561.411252,718012,1.5842171907424927,564652,0.6369246244430542,True,4,718012.25
1734795561.417536,718012,1.5842171907424927,564652,0.39210301637649536,True,4,718012.25
1734795561.4425466,718012,1.5842171907424927,564652,0.39210301637649536,True,9,718012.25
1734795561.4449453,718012,1.5842171907424927,564652,0.39210301637649536,True,9,718012.25
1734795561.4454718,718012,1.5842171907424927,594592,0.39210301637649536,True,9,718012.25
1734795561.455429,718347,1.5842171907424927,594592,0.39210301637649536,True,9,718012.25
1734795561.4576387,718347,1.5842171907424927,594592,0.39210301637649536,True,9,718347.1875
1734795561.459631,718347,1.8530791997909546,594592,0.39210301637649536,True,9,718347.1875
1734795561.4726136,718347,1.8530791997909546,594592,0.46831971406936646,True,9,718347.1875
1734795561.476668,718347,1.8530791997909546,594592,0.46831971406936646,True,9,718347.1875
1734795561.477656,718347,1.8530791997909546,594592,0.46831971406936646,True,9,718347.1875
1734795561.4791934,718347,1.8530791997909546,583367,0.46831971406936646,True,9,718347.1875
1734795561.5098984,718347,1.8530791997909546,583367,0.46831971406936646,True,9,718347.1875
1734795561.510306,718347,1.8530791997909546,583367,0.46831971406936646,True,8,718347.1875
1734795561.511858,718347,1.8530791997909546,579638,0.46831971406936646,True,8,718347.1875
1734795561.5297942,718347,1.955841064453125,579638,0.46831971406936646,True,8,718347.1875
1734795561.5378575,585000,1.955841064453125,579638,0.46831971406936646,True,8,718347.1875
1734795561.5381699,585000,1.955841064453125,579638,0.46831971406936646,True,8,585000.0
1734795561.5426054,585000,1.955841064453125,579638,0.6164802312850952,True,8,585000.0
1734795561.544104,585000,1.955841064453125,585635,0.6164802312850952,True,8,585000.0
1734795561.5444055,585000,1.955841064453125,585635,0.6164802312850952,True,8,585000.0
1734795561.544956,585000,1.955841064453125,585635,0.6164802312850952,True,9,585000.0
1734795561.576218,585000,1.955841064453125,585635,0.6164802312850952,True,9,585000.0
1734795561.5791097,585000,1.955841064453125,585635,0.6164802312850952,True,9,585000.0
1734795561.5799472,585000,1.955841064453125,583393,0.6164802312850952,True,9,585000.0
1734795561.5897772,715000,1.955841064453125,583393,0.6164802312850952,True,9,585000.0
1734795561.5928972,715000,1.955841064453125,583393,0.6164802312850952,True,9,715000.0
1734795561.5996838,715000,1.276889681816101,583393,0.6164802312850952,True,9,715000.0
1734795561.6103642,715000,1.276889681816101,583393,0.6164802312850952,True,9,715000.0
1734795561.6107302,715000,1.276889681816101,583393,0.6164802312850952,True,9,715000.0
1734795561.612138,715000,1.276889681816101,583402,0.6164802312850952,True,9,715000.0
1734795561.6126518,715000,1.276889681816101,583402,0.4522504210472107,True,9,715000.0
1734795561.6384501,716876,1.276889681816101,583402,0.4522504210472107,True,9,715000.0
1734795561.640271,716876,1.276889681816101,583402,0.4522504210472107,True,9,716876.4375
1734795561.643208,716876,1.276889681816101,583402,0.4522504210472107,True,9,716876.4375
1734795561.6443863,716876,1.276889681816101,583402,0.4522504210472107,True,9,716876.4375
1734795561.6454046,716876,1.276889681816101,583411,0.4522504210472107,True,9,716876.4375
1734795561.6694312,716876,0.0,583411,0.4522504210472107,True,9,716876.4375
1734795561.6778913,716876,0.0,583411,0.4522504210472107,True,9,716876.4375
1734795561.6787179,716876,0.0,583411,0.4522504210472107,True,9,716876.4375
1734795561.678897,716876,0.0,583420,0.4522504210472107,True,9,716876.4375
1734795561.6830487,716876,0.0,583420,0.5949522852897644,True,9,716876.4375
1734795561.709698,716876,0.0,583420,0.5949522852897644,True,9,716876.4375
1734795561.7104619,716876,0.0,583420,0.5949522852897644,True,9,716876.4375
1734795561.7121456,716876,0.0,583429,0.5949522852897644,True,9,716876.4375
1734795561.7380354,585000,0.0,583429,0.5949522852897644,True,9,716876.4375
1734795561.7401876,585000,1.4936532974243164,583429,0.5949522852897644,True,9,716876.4375
1734795561.7404714,585000,1.4936532974243164,583429,0.5949522852897644,True,9,585000.0
1734795561.7431238,585000,1.4936532974243164,583429,0.5949522852897644,True,9,585000.0
1734795561.7433271,585000,1.4936532974243164,583429,0.5949522852897644,True,9,585000.0
1734795561.7463048,585000,1.4936532974243164,583439,0.5949522852897644,True,9,585000.0
1734795561.7586305,585000,1.4936532974243164,583439,0.46044862270355225,True,9,585000.0
1734795561.7770452,585000,1.4936532974243164,583439,0.46044862270355225,True,9,585000.0
1734795561.7776122,585000,1.4936532974243164,583439,0.46044862270355225,True,9,585000.0
1734795561.778918,585000,1.4936532974243164,583448,0.46044862270355225,True,9,585000.0
1734795561.7880266,715000,1.4936532974243164,583448,0.46044862270355225,True,9,585000.0
1734795561.790822,715000,1.4936532974243164,583448,0.46044862270355225,True,9,715000.0
1734795561.8096097,715000,2.776296377182007,583448,0.46044862270355225,True,9,715000.0
1734795561.8103094,715000,2.776296377182007,583448,0.46044862270355225,True,4,715000.0
1734795561.8140075,715000,2.776296377182007,583448,0.46044862270355225,True,4,715000.0
1734795561.814323,715000,2.776296377182007,564942,0.46044862270355225,True,4,715000.0
1734795561.8227823,715000,2.776296377182007,564942,0.5460901856422424,True,4,715000.0
1734795561.844597,715000,2.776296377182007,564942,0.5460901856422424,True,5,715000.0
1734795561.845395,715000,2.776296377182007,564942,0.5460901856422424,True,5,715000.0
1734795561.8465223,715000,2.776296377182007,579744,0.5460901856422424,True,5,715000.0
1734795561.854799,585000,2.776296377182007,579744,0.5460901856422424,True,5,715000.0
1734795561.856467,585000,2.776296377182007,579744,0.5460901856422424,True,5,585000.0
1734795561.8767917,585000,2.776296377182007,579744,0.5460901856422424,True,9,585000.0
1734795561.8776348,585000,2.776296377182007,579744,0.5460901856422424,True,9,585000.0
1734795561.8786097,585000,2.776296377182007,592465,0.5460901856422424,True,9,585000.0
1734795561.8825223,585000,0.0,592465,0.5460901856422424,True,9,585000.0
1734795561.8925378,585000,0.0,592465,0.17800933122634888,True,9,585000.0
1734795561.9102743,585000,0.0,592465,0.17800933122634888,True,4,585000.0
1734795561.9121222,585000,0.0,592465,0.17800933122634888,True,4,585000.0
1734795561.913875,585000,0.0,564766,0.17800933122634888,True,4,585000.0
1734795561.9150567,715000,0.0,564766,0.17800933122634888,True,4,585000.0
1734795561.9161892,715000,0.0,564766,0.17800933122634888,True,4,715000.0
1734795561.9435282,715000,0.0,564766,0.17800933122634888,True,8,715000.0
1734795561.944837,715000,0.0,564766,0.17800933122634888,True,8,715000.0
1734795561.9457603,715000,0.0,590965,0.17800933122634888,True,8,715000.0
1734795561.949705,715000,1.4302119016647339,590965,0.17800933122634888,True,8,715000.0
1734795561.9628148,715000,1.4302119016647339,590965,0.16261470317840576,True,8,715000.0
1734795561.978212,715000,1.4302119016647339,590965,0.16261470317840576,True,-92,715000.0
1734795561.9786,585000,1.4302119016647339,590965,0.16261470317840576,True,-92,715000.0
1734795561.9812398,585000,1.4302119016647339,590965,0.16261470317840576,True,-92,715000.0
1734795561.9820812,585000,1.4302119016647339,270000,0.16261470317840576,True,-92,715000.0
1734795561.9843287,585000,1.4302119016647339,270000,0.16261470317840576,True,-92,585000.0
1734795562.0098999,585000,1.4302119016647339,270000,0.16261470317840576,False,-92,585000.0
1734795562.0118973,585000,1.4302119016647339,560000,0.16261470317840576,False,-92,585000.0
1734795562.020699,585000,0.0,560000,0.16261470317840576,False,-92,585000.0
