stamp,pwm,velocity,steering_angle,distance,has_target,target_center_offset,control
1734795519.7598774,715419,0.0,608584,0.6671005487442017,True,19,715419.5625
1734795519.8315814,715839,0.41100013256073,615366,0.4717748165130615,True,22,715839.125
1734795519.9062111,585000,0.0,581679,0.3331209421157837,True,16,585000.0
1734795519.9696176,715000,0.7658722996711731,604214,0.7085208892822266,True,22,715000.0
1734795520.1008313,715555,0.0,596784,0.45640063285827637,True,20,715556.0
1734795520.201029,716069,0.7789562940597534,592339,0.9937201738357544,True,14,716069.4375
1734795520.471124,723891,0.8876249194145203,595466,0.4500424265861511,True,16,723891.0
1734795520.5416434,585000,1.5224864482879639,612013,0.4086834192276001,True,18,585000.0
1734795520.611207,715000,1.984343409538269,591037,0.3588399887084961,True,16,715000.0
1734795520.703215,585000,1.6993383169174194,574575,0.7326657176017761,True,8,585000.0
1734795520.772952,660000,1.5359807014465332,585078,0.48287612199783325,True,12,660000.0
1734795520.8430011,585000,0.0,580604,0.7800149321556091,True,6,585000.0
1734795520.912636,715000,1.0386162996292114,589628,0.7474879026412964,True,12,715000.0
1734795520.9840946,718509,0.0,570943,0.5265453457832336,True,7,718509.875
1734795521.0529923,585000,0.7753883600234985,583664,0.8831160068511963,True,8,585000.0
1734795521.1228316,715000,0.0,585782,0.5137880444526672,True,11,715000.0
1734795521.1933982,719341,1.9425134658813477,568714,0.5767772197723389,True,4,719341.1875
1734795521.2636375,585000,0.0,600184,0.7385332584381104,True,10,585000.0
1734795521.3437212,715000,1.110612154006958,569485,0.602148711681366,True,3,715000.0
1734795521.4026105,717169,1.0770882368087769,591935,0.8290405869483948,True,6,717169.3125
1734795521.5447688,585000,1.2497248649597168,580756,1.0072134733200073,True,6,585000.0
1734795521.6816452,715000,1.4899885654449463,568034,0.9712313413619995,True,2,715000.0
1734795521.9148111,715459,0.0,558305,0.5715025663375854,True,0,715459.3125
1734795522.0903735,585000,1.49531888961792,580824,1.0346907377243042,True,6,585000.0
1734795522.2363286,715000,0.0,586812,0.9092848300933838,True,4,715000.0
1734795522.4963017,585000,0.765342116355896,586846,0.8036895394325256,True,4,585000.0
1734795522.8893833,660000,0.0,568852,0.8262192606925964,True,-2,660000.0
1734795523.3663146,715000,0.0,568832,0.4487135410308838,True,-2,715000.0
1734795523.8187013,585000,2.288846492767334,577860,0.710299551486969,True,4,585000.0
1734795524.1650782,715000,0.0,597339,0.7581189870834351,True,8,715000.0
1734795524.4840577,716182,0.24807028472423553,559919,0.7354052662849426,True,-2,716182.1875
1734795525.0273798,716487,2.2691431045532227,584683,0.5075525045394897,True,4,716488.0
1734795525.214393,585000,2.665264368057251,559966,0.34506046772003174,True,-2,585000.0
1734795525.522475,660000,0.0,583227,0.20100927352905273,True,6,660000.0
1734795525.8485994,660000,0.0,578039,0.19387418031692505,True,4,660000.0
1734795526.0468655,660000,0.40834754705429077,575829,0.20618170499801636,True,5,660000.0
1734795526.1060781,660000,0.0,581825,0.190909743309021,True,5,660000.0
1734795526.2880557,660000,0.36588963866233826,581850,0.1861257553100586,True,5,660000.0
1734795526.6066058,660000,0.0,581897,0.18847686052322388,True,5,660000.0
1734795526.923498,660000,0.5241589546203613,578195,0.19093018770217896,True,4,660000.0
1734795527.1180475,660000,0.0,579721,0.19093018770217896,True,5,660000.0
1734795527.1872144,660000,0.0,583478,0.1326841115951538,True,6,660000.0
1734795527.2580097,660000,0.0,577498,0.2067132592201233,True,5,660000.0
1734795527.327385,660000,0.0,585008,0.2144412398338318,True,7,660000.0
1734795527.3980234,715000,0.0,591006,0.22717809677124023,True,8,715000.0
